time,vibration,temperature,pressure,torque,current,rpm,anomaly_score,rul_prediction,failure_probability,health_index
448,0.28097128022100654,40.10260264931819,103.42415972059982,50.7706319442405,9.999103968225677,1496.8586831580776,0.16270150766197586,8197.013,0.0,0.8984364373030987
449,0.29269359044662807,39.251476524608314,99.1334129949073,49.478609330558925,10.196312878143248,1498.8040680532417,0.16181126808499233,8183.137,0.0,0.9006305525889264
450,0.2629790610687047,39.4504593083337,99.89694433629394,50.5203639794187,9.944767268492415,1499.8134103813684,0.16261527847660087,8171.0176,0.0,0.8974038158932074
451,0.2625896143745516,40.479461544013596,99.79587503341601,48.64440792777712,10.135230836464551,1498.8151857574642,0.1622704890877332,8164.599,0.0,0.8982008493307934
452,0.2708859033773675,40.8004065300406,98.9762818178738,50.042905675707516,10.311338914840464,1505.6930568034384,0.1625972762304921,8168.721,0.0,0.8973463668884403
453,0.29690247347734533,39.6219024210923,100.50483157679945,49.85925821606553,10.14076385178888,1495.29697308462,0.1628919307451823,8168.4565,0.0,0.8963748263064365
454,0.3103266582650107,39.60947304192814,97.83891832220532,50.560537615768155,10.216366320338164,1494.4266664759296,0.1631088530265995,8164.0693,0.0,0.8954478051056267
455,0.27126494638664006,40.83970014924484,98.33383524706713,48.90375546705548,9.705631281915805,1502.2964297166277,0.16284745514312182,8170.309,0.0,0.8966130063275408
456,0.25395947751735926,38.93405923270114,101.76419183563466,50.75247076650869,9.953253024678066,1499.7048931670101,0.16322037993171493,8175.62,0.0,0.8956685700238562
457,0.26003816829645265,39.97149992764342,100.18695589319216,51.22842084602328,10.19087984190663,1502.79363743137,0.16338335284492106,8180.176,0.0,0.8953687009630829
458,0.2884184335225847,39.89886116762711,100.44352800156987,49.272853798452275,9.977032324940419,1498.6624452916503,0.16291223908003688,8187.3164,0.0,0.8972613869186453
459,0.2622722686164146,39.61538807183629,100.24920907118266,50.03926465950917,10.078240685282802,1504.5331436765057,0.16267763961155288,8192.463,0.0,0.8982842184781683
460,0.28774920050459296,39.63550124585858,97.55612818023269,48.07129969931936,9.734185482523996,1503.0456347234037,0.1627809068496336,8186.166,0.0,0.8976303526172971
461,0.30129318152836493,40.03847907869037,99.20959221751984,50.048081452611,10.017898274869804,1503.565144918581,0.1626563026790814,8173.6147,0.0,0.8974015988164166
462,0.26952254589788954,38.908451950719744,98.89351224783276,50.59743763329876,9.812841109843934,1493.7560082787893,0.16292908140988943,8163.97,0.0,0.896027398932483
463,0.2693107762432315,40.34959026127917,100.28350675302234,49.955617697355805,10.440088224612502,1501.0533813451593,0.1627310086704742,8156.801,0.0,0.8963093850830927
464,0.2649450552023861,40.50072166630208,100.82334338316461,50.42620879295718,9.980636618913213,1502.0728729657865,0.16303746149708243,8155.733,0.0,0.895258886722373
465,0.25424340830692527,40.7041626431741,100.55091608191408,51.132630341874176,9.95975573769697,1495.151700005844,0.16324985056893584,8163.8174,0.0,0.8949765685890714
466,0.2894843342706117,39.883942461151264,100.32072237023773,48.75382823211931,9.634951646042186,1499.6733470296635,0.1629649284759441,8171.0186,0.0,0.8962668461430692
467,0.32538410696456876,40.84766944979097,104.27235138956105,49.408481001930404,10.17348562272206,1498.5763865626457,0.1627370774898264,8168.033,0.0,0.8968569966569632
468,0.2797378665252731,40.7848103839067,100.57467716561472,50.68795217259347,10.04906225298001,1504.6755356833685,0.16230334952930253,8161.1924,0.0,0.8979219116143753
469,0.2987055014978196,40.103363072685795,98.83307009521228,50.432711913886834,9.952650546089943,1502.410176557013,0.16181291488954272,8133.7344,0.0,0.8981298488798093
470,0.29150524329331307,40.551043435430906,100.00831627054787,50.602267902278385,9.992197994383229,1498.9273042042082,0.16277512700087512,8137.028,0.0,0.8951671809383934
471,0.24870030396639115,39.580237683187846,100.12322947520647,49.36800177649097,9.94947314081647,1501.6778872605792,0.16298636468884578,8141.7563,0.0,0.8947190913889036
472,0.3048374874162249,39.636995310285805,102.22131942627144,49.78103575500101,9.952434371056222,1503.3288215736416,0.16253261212999973,8151.024,0.0,0.8966627576855373
473,0.31004118953397947,39.87029804087258,100.21345798576188,49.28378623142197,10.069628333400027,1501.629947732214,0.16322482378328595,8163.3726,0.0,0.8950354824227565
474,0.2909255796001784,40.33177687336023,100.51966569415919,50.3531574591355,9.806797155246002,1503.3047881947919,0.16273270409584756,8149.2563,0.0,0.8959227894207209
475,0.2657581925938473,39.469852055167905,102.39929853412337,49.973585773529265,10.106576345491204,1501.8191421221118,0.16277935841336433,8151.304,0.0,0.8958745177700925
476,0.30595392357234136,40.470407702945984,99.41156976976202,50.37827619035049,9.73060471548726,1493.227403903148,0.1626300203630442,8169.6675,0.0,0.8972876889327306
477,0.3342683780189082,40.49608150780124,98.97455424731619,50.03562619193211,9.773260363749554,1506.355166941992,0.16278471642184542,8169.257,0.0,0.8967638892869576
478,0.29769217322572433,39.92816224416363,98.42556277930568,48.672991740175625,10.175234003235405,1504.9898270660722,0.16261338759648955,8155.9976,0.0,0.8966513169411785
479,0.26419809140063116,40.968300831388426,99.36123039733594,49.527691929292416,10.1157902625538,1502.9348360143954,0.16352872321729298,8158.5337,0.0,0.8938028208154738
480,0.27994761000610285,40.12997388823404,100.62263128560157,48.865725844721986,9.821563931583704,1500.4240863643622,0.16325469910670568,8152.505,0.0,0.8943894016669874
481,0.27389832277185056,39.36459510461154,97.94088895617767,50.203213524190915,10.114087546893803,1495.2472483673296,0.1636193884332356,8149.1523,0.0,0.8930341290198451
482,0.2847728526999981,40.530819453892,98.08939365921344,49.48373500632517,9.883554239856709,1497.5932755223,0.16403133660632102,8147.689,0.0,0.8916206020250107
483,0.28545018569902186,41.02700463417448,99.94747290872162,49.12391359430717,10.075193357167633,1500.5256101431085,0.16435460709300567,8141.2437,0.0,0.8902437958279463
484,0.24921301610779245,40.73533292714877,100.86659384681931,49.77290076575171,9.922610660606347,1497.6078678450492,0.16430451938903612,8147.9097,0.0,0.8907433830320884
485,0.2809039964020917,39.63726447300829,98.78544021869348,50.76244397214374,10.086563047679023,1497.5807251349497,0.1643050563744722,8150.9907,0.0,0.8908972645327843
486,0.30525948792501906,40.009192100007574,101.44152004673434,49.75529466289825,10.305305725545516,1496.1839330701966,0.16423914804159612,8154.8677,0.0,0.8913074233762502
487,0.29629092456989287,40.232562008334305,101.93222691340985,49.77543010907123,9.982512690746017,1497.8466390664946,0.16409511424875944,8158.873,0.0,0.8919781060704153
488,0.26837658517356516,39.31867901679748,100.19685841600635,49.76381393664123,10.206640212489665,1507.5752099752167,0.16458560654609553,8158.558,0.0,0.8903671561907818
489,0.3083674010513544,40.738685090313666,101.8398889697513,47.86365780442788,10.091910714781072,1499.553592958415,0.16456754768724344,8162.495,0.0,0.890624752821429
490,0.2955717797780366,40.27004453275255,99.35476932098892,49.56343169184175,9.706383184561846,1502.7813083692463,0.16474229454545555,8176.9526,0.0,0.8907867385582791
491,0.2986205166738646,40.37183011307171,100.49307491935834,49.99788047304422,9.858356752579123,1500.974895985968,0.1648092235762886,8170.004,0.0,0.8902181096094145
492,0.31484573160460616,39.529596750409475,99.02002616514694,50.373327152534316,9.997589029597549,1498.224744398031,0.16449433421898318,8156.797,0.0,0.8905750053973106
493,0.3101088805011199,39.179030289544215,103.07861090260629,47.859145542090886,10.449219755287775,1498.0483229899319,0.16516217456775606,8165.6343,0.0,0.8888496297349304
494,0.3026305102934895,41.49370283275898,99.55322658886651,50.7374904577972,9.924230397245585,1503.5218651684079,0.16446711002009598,8181.4897,0.0,0.8919107929602792
495,0.28905226223060404,40.47280034832578,99.69286226672145,50.8425583278813,9.985717553724959,1508.9759945714861,0.16447151459811304,8188.754,0.0,0.8922633660721715
496,0.28828910742940156,39.61731968589957,102.82552634893253,50.23237594549876,10.110764055139265,1496.9297573019142,0.1646726115077996,8215.415,0.0,0.8929560653205216
497,0.2543101553100855,39.85927170231115,99.28514240265122,49.85465306530258,9.997623880321765,1498.6722595460028,0.16429218986527816,8240.822,0.0,0.8954765088103612
498,0.32150898519216775,39.40405928905508,100.21201007351854,49.24214571359738,10.194843426359634,1499.3150011585315,0.16451790691962573,8259.205,0.0,0.8956710190496111
499,0.31841243324977897,40.62693926495517,97.89461919385326,51.00354364278492,10.15779250644369,1497.001367178376,0.16449443824466684,8270.934,0.0,0.8963397177650826
500,0.28871121747199086,40.458295443527376,98.39246913957584,50.09367318458545,9.698091030700567,1506.0435781884148,0.16432940817671465,8272.948,0.0,0.8969781849666442
501,0.3148037825058784,40.282472146419984,99.1042514258083,47.47973829819015,9.794392565012686,1498.257353618126,0.16419727596322467,8261.73,0.0,0.8968412351091644
502,0.2994864069667199,40.28377621367984,100.50274093536821,50.54102474804488,10.194707417111433,1503.016890750739,0.16534867911452783,8244.948,0.0,0.8922492816387265
503,0.27830910031210465,39.92766115133195,99.95307945142876,48.59086248354235,10.189134064236235,1504.1851182235587,0.16488125855696278,8232.944,0.0,0.8931629914745788
504,0.2777441790797049,39.302066959118264,99.83935483757499,49.109832431059246,10.179049833978684,1500.4301171206835,0.16473755895523462,8227.639,0.0,0.8933623067629899
505,0.2891962306097603,39.96558278223842,98.1786993864359,49.91958436904816,10.274612959219091,1498.5237669829448,0.16402384219142854,8211.949,0.0,0.8948907440980984
506,0.3205250724383757,39.41824552935709,100.60528192736807,49.26549899417703,9.873650528622104,1499.7914052216636,0.1651423347050393,8214.847,0.0,0.8913998992333108
507,0.2683654557388408,39.64139227115704,99.8755099452326,49.51908253720038,9.616055172491308,1500.5131995573543,0.16439657616155548,8220.652,0.0,0.8941182618697672
508,0.3025744579401056,39.62975506804587,100.25699333389102,50.02139753930406,9.968007991425884,1495.6611716578182,0.16448456636369263,8212.171,0.0,0.8934037473147901
509,0.30884645053728677,39.92339114603769,98.83764750125361,47.77248621143559,9.88328386473343,1495.6566226813322,0.16443825243214003,8225.413,0.0,0.8942231796418789
510,0.315895342933123,40.771441588006205,100.26807319931869,49.800612947420554,10.049289227296056,1497.9853733379769,0.16546689245570426,8235.95,0.0,0.8914103774055058
511,0.3059243594900414,40.079167257324706,98.91656257502756,49.0504750771112,9.744838129736882,1501.4103117885306,0.16567835559380664,8257.17,0.0,0.8917945296238426
512,0.3101977662938171,40.523704259434666,98.78957578501699,50.27066255254505,10.06104208742375,1499.326963669482,0.165830085759866,8259.985,0.0,0.891443333884885
513,0.31911613852058984,39.53310044163025,101.21383282420868,49.90939883290649,9.876804234792365,1497.3251588458681,0.16581264724375833,8269.936,0.0,0.8920026286859403
514,0.33047498252547464,39.2651512225252,99.0634514174118,49.258196037074896,9.901998895709825,1493.6864875938354,0.16523256480078893,8273.426,0.0,0.8940653135054356
515,0.3019393496536482,38.748676257166494,98.76980617410665,49.46585583235299,10.123786766460455,1501.396389740213,0.16677352397136608,8277.587,0.0,0.8892644232416458
516,0.29296389824705316,39.86383401898558,103.4187220041135,50.48097458697869,10.133889119943758,1498.411008894935,0.16650158240964907,8278.952,0.0,0.8902177145416299
517,0.3176376369644159,40.90579160802729,96.82085880795269,50.01828040052695,10.167079404977656,1499.7545124360886,0.1658511976609652,8268.612,0.0,0.8918104494993796
518,0.28409928731275697,40.42370838525327,97.82513137236322,50.38598691962275,9.828173538462826,1494.7842961510933,0.1658990524776127,8271.985,0.0,0.8918251801507295
519,0.3030629308743053,40.22727348805762,99.5072259232666,50.3177492905198,9.999180150064655,1496.3834156962876,0.165838395689159,8281.314,0.0,0.8924936647201952
520,0.31318961960931657,39.91822858042228,97.54018381746607,51.19740996210656,10.151953641803587,1499.4367881468522,0.16604232475495245,8268.629,0.0,0.891189756388928
521,0.30194125729058935,38.56027599480788,103.12285767865836,48.563762930649766,10.318997387810102,1496.0020156396113,0.16598489812746534,8272.917,0.0,0.8915931057321678
522,0.34122662083340294,40.67393079952265,99.5562419670179,50.00570276689654,10.196684921010126,1502.192816075463,0.16606518459706443,8271.592,0.0,0.891265085566514
523,0.29842648249883785,39.692332836489605,101.18798135569531,50.522805931695046,9.845819783822703,1497.0233713277187,0.16558942361751627,8262.426,0.0,0.8923492072468101
524,0.3333893419895233,40.34755364252104,100.36644398460953,49.40384094707567,10.022083974489192,1499.1454950280436,0.16499962492514242,8246.252,0.0,0.8934502366072871
525,0.32216486730485927,40.11907985997194,99.26613432890345,49.229927573428725,10.039310678611264,1501.5205852618321,0.1647829551939416,8247.822,0.0,0.8942341602511477
526,0.33629935806044864,41.05405434812405,101.2904814496578,50.22002098122474,9.748552988519624,1492.1515874415147,0.16576644189903997,8267.115,0.0,0.8920104290786818
527,0.32700591852218874,40.222658127186754,100.6062635706651,51.04047686095782,10.113071281852505,1508.9515240286366,0.1652469199544481,8278.214,0.0,0.8942604479215659
528,0.2874006020239867,39.727631594517106,100.60544212615655,51.539517042304205,10.026862203931843,1501.8437152054141,0.165043359206594,8275.791,0.0,0.8948000402500103
529,0.3114281617981051,40.31408347649423,100.03764244216146,50.398414412794935,9.841094236656803,1501.1147050894472,0.16486738366529582,8278.478,0.0,0.8955080161581692
530,0.3129066902524196,40.10272774564544,100.65649710744495,49.16207581732121,9.87560709887764,1500.9754180601915,0.16499310605796014,8266.795,0.0,0.8945090926193905
531,0.31376069429087106,40.03781482842527,99.22765918514597,50.30429998596511,10.04729928544273,1498.253014688879,0.16466212015080126,8253.593,0.0,0.8949185713124337
532,0.30070660772339375,40.093976764101576,101.14874728168554,50.762592862478456,10.019319587486745,1507.0453121607425,0.1653379222783793,8253.311,0.0,0.8927066799893069
533,0.3500084037970379,39.26536293330629,101.84768247384234,50.730291949954825,9.871697010767129,1496.6887521676647,0.16493320449145568,8252.421,0.0,0.893977842777549
534,0.33569259376259286,39.81189641550815,99.60938723394258,49.5245701285757,10.116088987830485,1502.2575529297642,0.16417624728824695,8228.574,0.0,0.8952349067047436
535,0.3451471422349764,40.02143470663837,102.1851381063187,49.71784457010993,10.18698668158256,1500.937231731794,0.16405735973911742,8214.246,0.0,0.8948977983863948
536,0.3170225348832764,40.229185454336545,104.35525087517637,48.833989823165176,10.045691815184474,1495.7444104592428,0.16365517363323812,8223.656,0.0,0.8966809577223882
537,0.3253501739386732,39.93686042530428,99.9910329245547,50.11253726431605,9.942017854655012,1500.5594072059912,0.16324824750564057,8240.85,0.0,0.898872683406134
538,0.33581232545004935,39.92187075930924,96.31746155351628,48.928617529665615,10.038982918334021,1502.6217075624093,0.1634333099546792,8248.785,0.0,0.8986717187294209
